188.123.248.103 - - [28/Dec/2014:18:45:21 -0800] "GET / HTTP/1.1" 200 10264 "http://www.xolodremont.ru/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2" "redlug.com"
188.123.248.103 - - [28/Dec/2014:18:45:21 -0800] "GET / HTTP/1.0" 200 10248 "http://www.xolodremont.ru/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3" "redlug.com"
120.202.249.203 - - [28/Dec/2014:18:46:43 -0800] "GET /logs/access_131001.log HTTP/1.1" 404 88 "http://redlug.com/" "Mozilla/5.0 (Windows NT 6.1; rv:2.0b7pre) Gecko/20100921 Firefox/4.0b7pre" "redlug.com"
120.202.249.201 - - [28/Dec/2014:18:46:44 -0800] "GET / HTTP/1.1" 200 1289 "http://redlug.com" "Mozilla/5.0 (Windows NT 6.1; rv:2.0b7pre) Gecko/20100921 Firefox/4.0b7pre" "redlug.com"
120.202.249.204 - - [28/Dec/2014:18:46:46 -0800] "GET /oldIndex.html HTTP/1.1" 200 3109 "http://redlug.com" "Mozilla/5.0 (Windows NT 6.1; rv:2.0b7pre) Gecko/20100921 Firefox/4.0b7pre" "redlug.com"
31.184.238.152 - - [28/Dec/2014:18:55:50 -0800] "GET /logs/access.log HTTP/1.1" 200 18480 "http://www.theknot.com/wedding/cymbalta-and-worldwide" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0" "redlug.com"
100.43.85.25 - - [28/Dec/2014:18:57:09 -0800] "GET /images/0306CGNipsaConf.jpg HTTP/1.1" 200 20299 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "redlug.com"
192.171.232.136 - - [28/Dec/2014:18:57:26 -0800] "GET /logs/access.log HTTP/1.1" 200 3634 "http://redlug.com/" "Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20100101 Firefox/21.0" "redlug.com"
192.171.232.136 - - [28/Dec/2014:18:57:27 -0800] "GET /logs/access_140815.log HTTP/1.1" 200 197447 "http://redlug.com/logs/access.log" "Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20100101 Firefox/21.0" "redlug.com"
5.135.21.191 - - [28/Dec/2014:19:00:09 -0800] "GET /logs/access.log HTTP/1.1" 200 3671 "http://redlug.com/" "Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20100101 Firefox/21.0" "redlug.com"
183.203.208.169 - - [28/Dec/2014:19:02:12 -0800] "GET /logs/access.log HTTP/1.1" 200 19494 "http://redlug.com/" "Mozilla/5.0 (Windows NT 6.1; rv:2.0b7pre) Gecko/20100921 Firefox/4.0b7pre" "redlug.com"
183.203.208.169 - - [28/Dec/2014:19:02:15 -0800] "GET /logs/access_140815.log HTTP/1.1" 200 612253 "http://redlug.com/logs/access.log" "Mozilla/5.0 (Windows NT 6.1; rv:2.0b7pre) Gecko/20100921 Firefox/4.0b7pre" "redlug.com"
31.184.238.152 - - [28/Dec/2014:19:05:35 -0800] "GET /logs/access.log HTTP/1.1" 200 19919 "http://carbidopa-levodopa-buy-safely.snack.ws" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36" "redlug.com"
23.95.121.165 - - [28/Dec/2014:19:08:27 -0800] "GET / HTTP/1.1" 200 9747 "http://s3.amazonaws.com/pdf-HHPU/qQftG74GbYrr.pdf" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)" "redlug.com"
